SMILES,dataset
CN1C(=O)N(Cc2ccc3ccccc3c2)C(=O)C12CCN(Cc1ccc(C#CC(C)(C)O)cc1)CC2,zink
Fc1ccc(cc1)C1CN(CCN1C(=O)C1CCS(=O)(=O)CC1)c1cnc(nc1)C1CC1,crossdocked
CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)N[C@]12CC[C@@H](OC)CC2,chembl
CC(C)(COC(=O)N1CC[C@H]([C@@H](C1)C#N)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1)C#N,crossdocked
O=C(C[N@+]12CC[C@]34c5ccccc5N5C(=O)C[C@@H]6OCC=C(C1)[C@@H](C[C@H]32)[C@@H]6[C@H]54)c1ccc(Cl)cc1,zink
CCCCc1ccc(CCCCCCC(N)(CO)CO)cc1.Cl,chembl
CCC(=O)Nc1cccc(NC(=S)NC(=O)c2cc3ccccc3o2)c1,chembl
COc1nc(ncc1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,crossdocked
CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccc(Cl)cc1,crossdocked
O=C1C[C@H](c2nc(-c3ccc(F)c4cn[nH]c34)no2)CCCN1c1ccc(F)cc1,chembl
CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2ncc(Cl)cc2C=C)ccc1F,crossdocked
CCC(O)CNS(=O)(=O)c1ccc(OC(F)(F)F)cc1,chembl
CCCN(CCC)C1CCc2cc3CCOc3cc2C1,crossdocked
CC(=O)c1ccc2OC(C)(C)[C@H](O)[C@@H](NC(=O)c3cc(Cl)cc(Cl)c3Cl)c2c1,crossdocked
Fc1cccc(Oc2cc(nc(n2)N2CCC3(CC2)CNCCO3)C2CC2)c1,crossdocked
Cc1nc(nc(C(O)=O)c1C)N1C[C@@H]2C[C@@H](C[C@@H]2C1)c1ccccc1C(F)(F)F,crossdocked
CN([C@H]1CC[C@@H](CC1)[C@H](N)Cc1cc(F)ccc1F)S(=O)(=O)c1cccc(c1)C(N)=O,crossdocked
Cc1sc2nc(CN3CCN(C(=O)N[C@H](CCCC#N)c4ccccc4)CC3)nc(O)c2c1C,zink
O=C1CCc2cc(F)cc(NC(=O)NC[C@@H](c3ccco3)N3CCCC3)c2N1,chembl
CCOC(=O)[C@](NC(=O)c1ccco1)(Nc1sc2c(c1C#N)CC[C@H](C)C2)C(F)(F)F,zink
Nc1nc(C2CCCCC2)cs1,chembl
CC(C)N1CCC(CC1)Oc1ccc2n3CCN(Cc4ccccn4)C(=O)c3cc2c1,crossdocked
COc1ccc([C@H](O)c2ccccn2)cc1,chembl
C(\C=C\c1ccco1)N1CCC(CC1)c1nnn2cnc3[nH]ccc3c12,crossdocked
Cc1c(nc2ccc(CCc3nc(nn3C)N3CCCC3)nn12)C#N,crossdocked
CC(C)(C)Nc1c(-c2ccc(Cl)cc2)nc2ccccn12,chembl
Cc1ccc(CO)cc1-c1ccc2n(CC(C)(C)C)c(=O)n(C)c2n1,crossdocked
CC(C)CN1C[C@@H]2CN(C(=O)Nc3ccc(F)cc3)CCN2C(C)(C)C1,chembl
CCCOc1ccc(C(=O)Oc2ccc(/C=N/NS(=O)(=O)c3ccccc3)cc2OC)cc1,zink
O=C(Nc1ccc(F)cc1)c1cccc(S(=O)(=O)N[C@H]2CCOC2)c1,chembl
C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3=CC[C@@]2(C)[C@@]1(O)[C@H](O)COC(=O)c1ccccc1,zink
CCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,chembl
CCOC(=O)C1=C(NCc2ccccc2)C(=O)N(c2ccccc2)C1,chembl
Fc1cccc(-c2ncccn2)c1C(=O)N1CC2CC(Nc3ncc(cn3)C(F)(F)F)C1C2,crossdocked
Fc1cnc(nc1)-c1ccccc1C(=O)N1CC2CC(Oc3ccc(Cl)cn3)C1C2,crossdocked
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,chembl
