SMILES,dataset
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@H](CC(C)C)C(=O)O)CC[C@]4(C)[C@@H]3CC[C@@]21C,zink
COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)[C@H]2c2cc3c(cc2[N+](=O)[O-])OCO3)cc1,zink
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@H](c3ccc(OC)cc3)C2)[C@@H]1c1ccsc1,zink
NC(=O)c1cc(F)c(C2CCN(C2)C(=O)C=C)c2c3CCCCc3[nH]c12,crossdocked
COc1cc2c(cc1OC)C1CC(N)C(N3CCC(C)CC3=O)CN1CC2,chembl
CCOc1ccc(cc1C)-c1nc(c2CCO[C@H](C)Cn12)-c1cc(C)nc(C)c1,crossdocked
NC(=O)c1cnc(Nc2ccc(cc2)S(N)(=O)=O)nc1NC1CCC1,crossdocked
CC(C)Oc1ccc(cc1)S(=O)(=O)N1C[C@@H](C)[C@H](C1)n1nc(CC(O)=O)c2ccc(F)cc12,crossdocked
COc1ccc(cc1N1CCN(C)CC1)S(=O)(=O)n1ccc2c(cccc12)C#N,crossdocked
C=CCNC(=O)[C@H]1CCCN(c2cccc3c2C(=O)N(Cc2cc4ccccc4s2)C3=O)C1,zink
CSCC(=N)Nc1cccc(CN)c1,crossdocked
COc1cc([C@H]2C(C(=O)OCc3ccccc3)=C(C)NC3=C2C(=O)CCC3)cc(OC)c1OC,zink
C1C(NC2CCNCC2)C1c1ccc2ccccc2c1,crossdocked
CNc1nc(nc(-c2ccc(C#N)c(F)c2)c1C1=CC2C=NN(C)C2C=C1)N1CCC(N)CC1,crossdocked
CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)[C@@H]1c1ccc(COc2cccc(Br)c2)o1,zink
C[C@H]1CCC[C@@H](O)/C=C/C=C\[C@@H](O)/C=C/C(=O)O1,chembl
COC1CN(CCC1NCC(C)C)c1nc2ccc(C)cc2cc1-c1noc(C)n1,crossdocked
O=C(c1ccco1)c1cn(CC(=O)N2CCCCC2)c2ccccc12,chembl
COCC(=O)N1CCN(CC1)c1ccc(Nc2ncc(C(N)=O)c(NC3CC3)n2)cc1,crossdocked
COc1ccc(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)[C@H]2c2ccc(C(C)(C)C)cc2)cc1,zink
N[C@@H](CC(=O)N1CCCN1)Cc1cc(F)c(F)cc1F,chembl
CN(C)S(=O)(=O)c1ccc(NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,chembl
CCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO[P@@](=O)(O)OCC[N+](C)(C)C,zink
O=C(O)CCCN1C(=O)C(O)=C(C(=O)c2ccc(Br)cc2)[C@H]1c1ccccc1F,zink
CC1(C)OB(c2ccc([C@@H]3[C@@H](C(=O)O)c4ccccc4C(=O)N3C3CCCC3)cc2)OC1(C)C,zink
CCNc1cc(Nc2ncc(cn2)C#N)ncc1C(=O)NC[C@@H](F)C(C)(C)O,crossdocked
COc1ccccc1N1CCN(Cc2ccc(CN(Cc3ccccc3)C(C)=O)n2C)CC1,crossdocked
O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccc(F)nc2)nc1-3,chembl
NCc1c(O)ccc(Cl)c1Cl,chembl
COc1ccc(N2C(=O)[C@@](NC(=O)c3ccccc3)(C(F)(F)F)C3=C2CC(C)(C)CC3=O)cc1,zink
CCCc1nnsc1C(=O)N1CCc2nc(NC(=O)OCC)sc2C1,chembl
COc1ccc(C2=NN(C(=O)c3ccco3)C(c3ccco3)C2)cc1OC,chembl
N#Cc1ccc(Cn2cc(NC(=O)N3CCN(C(=O)c4cc5ccccc5s4)CC3)cn2)cc1,zink
Fc1ccc2c(c1Cl)CCNCC2,chembl
COC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](c3ccc(OC)cc3)C2)[C@@H]1c1ccc(Cl)cc1,zink
CN1CCN(CC(=O)Nc2cc(nc(n2)-c2ccco2)-n2cccn2)CC1,crossdocked
