SMILES,dataset
CC(C)(C)[C@H](CC(N)=O)NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1,crossdocked
COc1nc(C)c(Nc2nc(=O)c3[nH]cnc3n2Cc2ccc(F)c(F)c2)cc1C,chembl
C(N[C@H]1CC[C@@H](CC1)c1nnn2cnc3[nH]ccc3c12)c1ccccc1,crossdocked
CN(c1ccc(C#N)cc1)S(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(F)cc3)on2)cc1,zink
CN(C)NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)N(C)C)cc1,chembl
COc1ccc([C@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2cc([N+](=O)[O-])ccc2Cl)cc1OC,zink
COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)[C@H]2c2cccc(OC)c2OC)cc1,zink
COc1cc([C@@H]2C(C(=O)OCCc3ccccc3)=C(C)NC3=C2C(=O)CCC3)cc(OC)c1OC,zink
COc1ccc(N(CC(=O)Nc2cc(C)ccc2C)S(=O)(=O)c2c(C)noc2C)cc1,chembl
CO[C@H]1CC2C[C@H](OC(c3ccc(F)cc3)c3ccc(F)cc3)CC1N2C,chembl
COc1ccccc1CNC(=O)Cc1csc(NC(=O)Nc2ccccc2OC)n1,chembl
C/C(=N\N=C1\NC(=O)[C@@H](CC(=O)Nc2ccccc2Br)S1)c1ccc(Cl)cc1,zink
COc1cc([C@H]2C(C(=O)/C=C/c3ccccc3)=C(O)C(=O)N2CCCCCC(=O)O)ccc1O,zink
O[C@@H]1C[C@@H]2O[C@H](CC[C@@H]2[C@H]1COc1cccc(OC(F)(F)F)c1)c1nc(cs1)C(O)=O,crossdocked
Fc1ccc(cc1)C1COC2(CCN(Cc3ccccc3)CC2)C1=O,crossdocked
Cc1nc(-c2cccc(NC(=O)c3ncccn3)c2)cs1,chembl
FC(F)(F)Oc1ccc(Nc2noc3ccccc23)cc1,crossdocked
CCCCOc1ccc(cc1)-n1ccnc1,crossdocked
OC(CNc1ccccc1)CN1CCC(CC1)N[C@@H]1C[C@H]1c1ccccc1,crossdocked
N#Cc1cc(S(=O)(=O)NCc2cnn(-c3ccc(Br)cc3)c2)ccc1C(F)(F)F,zink
CC(C)C[C@H](NC(=O)c1ccc(C)c(OCC2CC2)n1)c1nccs1,crossdocked
COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C/C[C@H](C)OC2=O,chembl
CCOCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1cc([N+](=O)[O-])ccc1Cl,zink
CC(C)N1CCN(CC1)C(=O)Nc1cc2cc(ccc2cn1)-c1cnn(C)c1,crossdocked
CSc1cc(C)nc(N(C)C(C)=O)n1,chembl
C[n+]1c2ccccc2c(NC2CCCCC2)c2ccccc21.[Cl-],chembl
CCCN(CCC)[C@@H]1Cc2cccc3n(CCC)c(=O)n(C1)c23,crossdocked
Cc1cc(N(C)C)n2nc(SCc3ccccc3)nc2n1,chembl
CN(C)[C@H]1CN(Cc2c(C)cccc2F)C[C@@H]1c1ccc(cc1)N1CCN(CC1)c1ccncc1,crossdocked
